target_id,time,flux,source,label,true_period,true_depth,true_duration,cadence_min,sector
candidate_c,0.2305555555555555,0.9977716109059396,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2319444444444444,1.0150513157170828,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2347222222222222,1.0016071407964833,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2361111111111111,0.9994933257296884,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2375,1.0066509377152209,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2388888888888889,1.0104410223781537,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2402777777777777,1.0010594396860264,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2416666666666666,1.0107765639683912,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2430555555555555,1.0055857889508886,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2444444444444444,0.9854265835591016,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2458333333333333,1.0073338355883334,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2472222222222222,0.9922429914913318,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2486111111111111,1.0438978970413433,synthetic,noise_or_other,,,,2.0,
candidate_c,0.25,1.0197889766901185,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2513888888888889,1.0044134310691202,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2527777777777777,1.0159830586712577,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2541666666666666,1.028238831452778,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2555555555555556,1.0326465870958028,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2569444444444445,1.016684794905906,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2583333333333333,1.0228720279607204,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2597222222222222,1.019508808451664,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2611111111111111,1.0097377262143106,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2625,0.9839027736871044,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2638888888888889,0.9981106184286778,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2652777777777778,0.9653134735758836,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2666666666666666,0.9795423063386918,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2680555555555555,1.0159645411991858,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2694444444444444,1.0099749786737358,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2708333333333333,1.0050063235776463,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2722222222222222,0.9916474133201688,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2736111111111111,0.9879007959468028,synthetic,noise_or_other,,,,2.0,
candidate_c,0.275,0.989204094884257,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2763888888888889,0.9794895113029763,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2777777777777778,0.9639808446773882,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2791666666666667,1.0065620058607496,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2805555555555555,1.0282414519656655,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2819444444444444,1.0019595007120752,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2833333333333333,1.01417159367451,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2847222222222222,0.9892253097247126,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2861111111111111,1.004380138101567,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2875,0.984088847235894,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2888888888888889,1.0108422985023129,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2902777777777778,1.006605938398816,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2916666666666667,0.9863242672496222,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2930555555555555,1.006336478506005,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2944444444444444,1.028112508871858,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2972222222222222,1.011104668739072,synthetic,noise_or_other,,,,2.0,
candidate_c,0.2986111111111111,1.0053336676286395,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3,1.0043432702188742,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3013888888888889,1.0056845514211457,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3027777777777778,1.0221818467360753,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3041666666666667,1.0277216653014145,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3055555555555556,0.9807198158221272,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3069444444444444,1.0140976822959358,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3083333333333333,1.0039065977293764,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3097222222222222,1.0276191621205075,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3111111111111111,1.0174698287270594,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3125,1.0216144508155636,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3138888888888889,1.0017156910007687,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3152777777777777,0.983934538290063,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3166666666666666,1.001212015865058,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3180555555555556,1.0167657534767112,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3194444444444445,1.0181651899051536,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3208333333333333,1.0192548716951866,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3222222222222222,1.0116060404094342,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3236111111111111,1.0163703100225994,synthetic,noise_or_other,,,,2.0,
candidate_c,0.325,0.9956807792571424,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3263888888888889,0.9992365014022906,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3277777777777778,0.9800544073783062,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3291666666666666,0.995822846665404,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3305555555555555,0.9968825664220624,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3319444444444444,1.0024097673536188,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3333333333333333,1.0182474660052692,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3347222222222222,1.0089628587450254,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3361111111111111,0.963657425698704,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3375,1.0113237215141095,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3388888888888889,1.008176050957553,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3402777777777778,1.0161716395418463,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3416666666666667,0.9960919130854144,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3430555555555555,1.013273436509603,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3444444444444444,1.0285506969663396,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3458333333333333,0.9879797349009524,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3472222222222222,1.016606852703453,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3486111111111111,0.9941715746693696,synthetic,noise_or_other,,,,2.0,
candidate_c,0.35,0.9898113656298876,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3513888888888889,0.9995621574808516,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3527777777777778,1.0323780083625107,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3555555555555555,0.9863953875473708,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3569444444444444,0.9893593893052116,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3583333333333333,1.0000082066407718,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3597222222222222,1.011949796700952,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3611111111111111,1.004560738686516,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3625,1.0101344957448075,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3638888888888889,0.990798979125681,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3652777777777778,1.0109367021745703,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3666666666666667,1.021023096987875,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3680555555555556,0.9931060234739946,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3694444444444444,0.9892424246658876,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3708333333333333,1.0050953489547674,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3722222222222222,1.0089405007177157,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3736111111111111,1.0129179431476816,synthetic,noise_or_other,,,,2.0,
candidate_c,0.375,0.988973312408498,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3777777777777777,0.993696411302108,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3791666666666667,0.9937153262806832,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3805555555555556,1.0202936309449648,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3819444444444445,1.0074034199569804,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3833333333333333,0.9976380374162488,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3847222222222222,0.9889234214707422,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3861111111111111,0.9993701349954052,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3875,1.0196699517378565,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3888888888888889,0.9862304335191744,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3902777777777778,1.0002208695557069,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3916666666666666,1.0100979333935922,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3930555555555555,1.0344073620216023,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3944444444444445,1.0228338817840228,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3958333333333333,1.029070070688475,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3972222222222222,1.0120669136593572,synthetic,noise_or_other,,,,2.0,
candidate_c,0.3986111111111111,0.9862813476474886,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4,0.9780736860795264,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4013888888888889,0.9857521324732862,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4027777777777778,1.0003798583318992,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4041666666666667,0.9986657439435012,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4055555555555555,0.9955582648417588,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4069444444444444,1.0274711607902571,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4083333333333333,0.9763837843229692,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4097222222222222,0.9804707692113304,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4111111111111111,1.0313695457832863,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4125,1.01655799978583,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4138888888888889,0.9979799219964326,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4152777777777778,0.9858800799296966,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4166666666666667,1.0100838633021032,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4180555555555555,1.015814530377088,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4194444444444444,1.0191446866709282,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4208333333333333,0.9897311073597792,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4222222222222222,1.001563824753191,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4236111111111111,0.9999849167011992,synthetic,noise_or_other,,,,2.0,
candidate_c,0.425,1.0090893087246495,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4263888888888889,0.9820889543178396,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4277777777777778,1.0059114373055351,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4291666666666667,1.0266442699365952,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4305555555555556,0.9909182524014232,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4319444444444444,1.0126290557589788,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4333333333333333,1.0306989264852449,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4347222222222222,1.0247606841014525,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4361111111111111,1.009497967408824,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4375,1.007513385706518,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4388888888888889,0.997378454567552,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4402777777777777,1.0052094005013323,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4416666666666667,0.9893342899812134,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4430555555555556,1.000415335315538,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4444444444444445,0.9907965485724308,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4458333333333333,0.9790908915614772,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4472222222222222,1.018286420308007,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4486111111111111,0.9815140555587478,synthetic,noise_or_other,,,,2.0,
candidate_c,0.45,1.0231797898041426,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4513888888888889,0.9782848219284116,synthetic,noise_or_other,,,,2.0,
candidate_c,0.4527777777777778,1.0099315126863375,synthetic,noise_or_other,,,,2.0,
